Timestamp,Name,Value
4.480845,"messages","Back right Angle 0.681593"
4.481048,"messages","Front left Angle -0.821593"
4.481171,"messages","Front right Angle -2.201593"
4.481306,"messages","Voltage 0.000000"
4.498868,"NT:/SmartDashboard/Loop Count: ",209
4.498968,"messages","Loop count 210"
4.49932,"messages","Back Left Encoder Voltage 0.000000"
4.499481,"messages","Back Right Encoder Voltage 0.000000"
4.499627,"messages","Back left Angle 1.721593"
4.499776,"messages","Back right Angle 0.681593"
4.499954,"messages","Front left Angle -0.821593"
4.500444,"messages","Front right Angle -2.201593"
4.500637,"messages","Voltage 0.000000"
4.518829,"NT:/SmartDashboard/Loop Count: ",210
4.518904,"messages","Loop count 211"
4.519603,"messages","Back Left Encoder Voltage 0.000000"
4.520056,"messages","Back Right Encoder Voltage 0.000000"
4.520246,"messages","Back left Angle 1.721593"
4.520396,"messages","Back right Angle 0.681593"
4.520537,"messages","Front left Angle -0.821593"
4.520675,"messages","Front right Angle -2.201593"
4.520837,"messages","Voltage 0.000000"
4.53982,"NT:/SmartDashboard/Loop Count: ",211
4.539876,"messages","Loop count 212"
4.540186,"messages","Back Left Encoder Voltage 0.000000"
4.540338,"messages","Back Right Encoder Voltage 0.000000"
4.540466,"messages","Back left Angle 1.721593"
4.540597,"messages","Back right Angle 0.681593"
4.540719,"messages","Front left Angle -0.821593"
4.540858,"messages","Front right Angle -2.201593"
4.540972,"messages","Voltage 0.000000"
4.558809,"NT:/SmartDashboard/Loop Count: ",212
4.558872,"messages","Loop count 213"
4.559366,"messages","Back Left Encoder Voltage 0.000000"
4.559614,"messages","Back Right Encoder Voltage 0.000000"
4.5598,"messages","Back left Angle 1.721593"
4.56003,"messages","Back right Angle 0.681593"
4.560532,"messages","Front left Angle -0.821593"
4.560835,"messages","Front right Angle -2.201593"
4.560974,"messages","Voltage 0.000000"
4.578913,"NT:/SmartDashboard/Loop Count: ",213
4.578964,"messages","Loop count 214"
4.579211,"messages","Back Left Encoder Voltage 0.000000"
4.579472,"messages","Back Right Encoder Voltage 0.000000"
4.579854,"messages","Back left Angle 1.721593"
4.580029,"messages","Back right Angle 0.681593"
4.580185,"messages","Front left Angle -0.821593"
4.580322,"messages","Front right Angle -2.201593"
4.580477,"messages","Voltage 0.000000"
4.598896,"NT:/SmartDashboard/Loop Count: ",214
4.599016,"messages","Loop count 215"
4.599373,"messages","Back Left Encoder Voltage 0.000000"
4.599531,"messages","Back Right Encoder Voltage 0.000000"
4.599664,"messages","Back left Angle 1.721593"
4.599847,"messages","Back right Angle 0.681593"
4.600052,"messages","Front left Angle -0.821593"
4.600218,"messages","Front right Angle -2.201593"
4.600368,"messages","Voltage 0.000000"
4.619792,"NT:/SmartDashboard/Loop Count: ",215
4.619848,"messages","Loop count 216"
4.620038,"messages","Back Left Encoder Voltage 0.000000"
4.62018,"messages","Back Right Encoder Voltage 0.000000"
4.620329,"messages","Back left Angle 1.721593"
4.620511,"messages","Back right Angle 0.681593"
4.620653,"messages","Front left Angle -0.821593"
4.620952,"messages","Front right Angle -2.201593"
4.621176,"messages","Voltage 0.000000"
4.638984,"NT:/SmartDashboard/Loop Count: ",216
4.63933,"messages","Loop count 217"
4.640254,"messages","Back Left Encoder Voltage 0.000000"
4.640555,"messages","Back Right Encoder Voltage 0.000000"
4.640734,"messages","Back left Angle 1.721593"
4.641002,"messages","Back right Angle 0.681593"
4.641264,"messages","Front left Angle -0.821593"
4.641572,"messages","Front right Angle -2.201593"
4.641739,"messages","Voltage 0.000000"
4.659061,"NT:/SmartDashboard/Loop Count: ",217
4.659211,"messages","Loop count 218"
4.659477,"messages","Back Left Encoder Voltage 0.000000"
4.65964,"messages","Back Right Encoder Voltage 0.000000"
4.659854,"messages","Back left Angle 1.721593"
4.66043,"messages","Back right Angle 0.681593"
4.660785,"messages","Front left Angle -0.821593"
4.661055,"messages","Front right Angle -2.201593"
4.661287,"messages","Voltage 0.000000"
4.67927,"NT:/SmartDashboard/Loop Count: ",218
4.67959,"messages","Loop count 219"
4.67999,"messages","Back Left Encoder Voltage 0.000000"
4.68017,"messages","Back Right Encoder Voltage 0.000000"
4.680324,"messages","Back left Angle 1.721593"
4.680459,"messages","Back right Angle 0.681593"
4.680609,"messages","Front left Angle -0.821593"
4.680737,"messages","Front right Angle -2.201593"
4.680866,"messages","Voltage 0.000000"
4.698829,"NT:/SmartDashboard/Loop Count: ",219
4.698911,"messages","Loop count 220"
4.69921,"messages","Back Left Encoder Voltage 0.000000"
4.699347,"messages","Back Right Encoder Voltage 0.000000"
4.69948,"messages","Back left Angle 1.721593"
4.699783,"messages","Back right Angle 0.681593"
4.699954,"messages","Front left Angle -0.821593"
4.700086,"messages","Front right Angle -2.201593"
4.700219,"messages","Voltage 0.000000"
4.718976,"NT:/SmartDashboard/Loop Count: ",220
4.719102,"messages","Loop count 221"
4.719383,"messages","Back Left Encoder Voltage 0.000000"
4.719593,"messages","Back Right Encoder Voltage 0.000000"
4.72004,"messages","Back left Angle 1.721593"
4.720554,"messages","Back right Angle 0.681593"
4.720725,"messages","Front left Angle -0.821593"
4.720884,"messages","Front right Angle -2.201593"
4.721042,"messages","Voltage 0.000000"
4.739812,"NT:/SmartDashboard/Loop Count: ",221
4.739893,"messages","Loop count 222"
4.740309,"messages","Back Left Encoder Voltage 0.000000"
4.74053,"messages","Back Right Encoder Voltage 0.000000"
4.740747,"messages","Back left Angle 1.721593"
4.740877,"messages","Back right Angle 0.681593"
4.741012,"messages","Front left Angle -0.821593"
4.741131,"messages","Front right Angle -2.201593"
4.741263,"messages","Voltage 0.000000"
4.75901,"NT:/SmartDashboard/Loop Count: ",222
4.759157,"messages","Loop count 223"
4.759434,"messages","Back Left Encoder Voltage 0.000000"
4.759569,"messages","Back Right Encoder Voltage 0.000000"
4.759728,"messages","Back left Angle 1.721593"
4.759983,"messages","Back right Angle 0.681593"
4.760125,"messages","Front left Angle -0.821593"
4.760279,"messages","Front right Angle -2.201593"
4.760413,"messages","Voltage 0.000000"
4.779801,"NT:/SmartDashboard/Loop Count: ",223
4.779855,"messages","Loop count 224"
4.780072,"messages","Back Left Encoder Voltage 0.000000"
4.780206,"messages","Back Right Encoder Voltage 0.000000"
4.780334,"messages","Back left Angle 1.721593"
4.780487,"messages","Back right Angle 0.681593"
4.780634,"messages","Front left Angle -0.821593"
4.780795,"messages","Front right Angle -2.201593"
4.780918,"messages","Voltage 0.000000"
4.798894,"NT:/SmartDashboard/Loop Count: ",224
4.798977,"messages","Loop count 225"
4.799321,"messages","Back Left Encoder Voltage 0.000000"
4.799445,"messages","Back Right Encoder Voltage 0.000000"
4.799578,"messages","Back left Angle 1.721593"
4.799718,"messages","Back right Angle 0.681593"
4.799834,"messages","Front left Angle -0.821593"
4.799952,"messages","Front right Angle -2.201593"
4.800072,"messages","Voltage 0.000000"
4.819898,"NT:/SmartDashboard/Loop Count: ",225
4.819999,"messages","Loop count 226"
4.820716,"messages","Back Left Encoder Voltage 0.000000"
4.821007,"messages","Back Right Encoder Voltage 0.000000"
4.821178,"messages","Back left Angle 1.721593"
4.821369,"messages","Back right Angle 0.681593"
4.821541,"messages","Front left Angle -0.821593"
4.821701,"messages","Front right Angle -2.201593"
4.821849,"messages","Voltage 0.000000"
4.838942,"NT:/SmartDashboard/Loop Count: ",226
4.839293,"messages","Loop count 227"
4.839724,"messages","Back Left Encoder Voltage 0.000000"
4.839894,"messages","Back Right Encoder Voltage 0.000000"
4.840047,"messages","Back left Angle 1.721593"
4.840211,"messages","Back right Angle 0.681593"
4.840359,"messages","Front left Angle -0.821593"
4.840489,"messages","Front right Angle -2.201593"
4.840613,"messages","Voltage 0.000000"
4.858909,"NT:/SmartDashboard/Loop Count: ",227
4.858975,"messages","Loop count 228"
4.859215,"messages","Back Left Encoder Voltage 0.000000"
4.859364,"messages","Back Right Encoder Voltage 0.000000"
4.859495,"messages","Back left Angle 1.721593"
4.859612,"messages","Back right Angle 0.681593"
4.859725,"messages","Front left Angle -0.821593"
4.859861,"messages","Front right Angle -2.201593"
4.85997,"messages","Voltage 0.000000"
4.878853,"NT:/SmartDashboard/Loop Count: ",228
4.878946,"messages","Loop count 229"
4.879203,"messages","Back Left Encoder Voltage 0.000000"
4.879479,"messages","Back Right Encoder Voltage 0.000000"
4.87992,"messages","Back left Angle 1.721593"
4.880073,"messages","Back right Angle 0.681593"
4.88027,"messages","Front left Angle -0.821593"
4.880402,"messages","Front right Angle -2.201593"
4.880526,"messages","Voltage 0.000000"
4.898881,"NT:/SmartDashboard/Loop Count: ",229
4.89895,"messages","Loop count 230"
4.899182,"messages","Back Left Encoder Voltage 0.000000"
4.89934,"messages","Back Right Encoder Voltage 0.000000"
4.899656,"messages","Back left Angle 1.721593"
4.899829,"messages","Back right Angle 0.681593"
4.899991,"messages","Front left Angle -0.821593"
4.900227,"messages","Front right Angle -2.201593"
4.900646,"messages","Voltage 0.000000"
4.919922,"NT:/SmartDashboard/Loop Count: ",230
4.920057,"messages","Loop count 231"
4.920474,"messages","Back Left Encoder Voltage 0.000000"
4.920873,"messages","Back Right Encoder Voltage 0.000000"
4.921879,"messages","Back left Angle 1.721593"
4.923082,"messages","Back right Angle 0.681593"
4.923397,"messages","Front left Angle -0.821593"
4.92372,"messages","Front right Angle -2.201593"
4.924645,"messages","Voltage 0.000000"
4.940004,"NT:/SmartDashboard/Loop Count: ",231
4.940155,"messages","Loop count 232"
4.940555,"messages","Back Left Encoder Voltage 0.000000"
4.940709,"messages","Back Right Encoder Voltage 0.000000"
4.940881,"messages","Back left Angle 1.721593"
4.941065,"messages","Back right Angle 0.681593"
4.941334,"messages","Front left Angle -0.821593"
4.941532,"messages","Front right Angle -2.201593"
4.942329,"messages","Voltage 0.000000"
4.959894,"NT:/SmartDashboard/Loop Count: ",232
4.959957,"messages","Loop count 233"
4.960263,"messages","Back Left Encoder Voltage 0.000000"
4.9604,"messages","Back Right Encoder Voltage 0.000000"
4.960531,"messages","Back left Angle 1.721593"
4.960679,"messages","Back right Angle 0.681593"
4.960846,"messages","Front left Angle -0.821593"
4.961077,"messages","Front right Angle -2.201593"
4.961284,"messages","Voltage 0.000000"
4.979906,"NT:/SmartDashboard/Loop Count: ",233
4.980005,"messages","Loop count 234"
4.980307,"messages","Back Left Encoder Voltage 0.000000"
4.980455,"messages","Back Right Encoder Voltage 0.000000"
4.98059,"messages","Back left Angle 1.721593"
4.980725,"messages","Back right Angle 0.681593"
4.981021,"messages","Front left Angle -0.821593"
4.9812,"messages","Front right Angle -2.201593"
4.981388,"messages","Voltage 0.000000"
4.999898,"NT:/SmartDashboard/Loop Count: ",234
4.999974,"messages","Loop count 235"
5.000407,"messages","Back Left Encoder Voltage 0.000000"
5.000598,"messages","Back Right Encoder Voltage 0.000000"
5.000753,"messages","Back left Angle 1.721593"
5.000978,"messages","Back right Angle 0.681593"
5.001247,"messages","Front left Angle -0.821593"
5.001449,"messages","Front right Angle -2.201593"
5.00161,"messages","Voltage 0.000000"
5.013276,"NT:/FMSInfo/FMSControlData",33
5.019048,"NT:/SmartDashboard/Loop Count: ",235
5.019111,"messages","Loop count 236"
5.019494,"messages","Back Left Encoder Voltage 0.000000"
5.019736,"messages","Back Right Encoder Voltage 0.000000"
5.019877,"messages","Back left Angle 1.721593"
5.020022,"messages","Back right Angle 0.681593"
5.020178,"messages","Front left Angle -0.821593"
5.020343,"messages","Front right Angle -2.201593"
5.020487,"messages","Voltage 0.000000"
5.021822,"NT:/LiveWindow/Ungrouped/Scheduler/Names","SwerveJoystickCmd"
5.021864,"NT:/LiveWindow/Ungrouped/Scheduler/Ids",394269171
5.021883,"NT:/LiveWindow/SwerveSubsystem/.hasCommand",true
5.021889,"NT:/LiveWindow/SwerveSubsystem/.command","SwerveJoystickCmd"
5.039126,"NT:/SmartDashboard/Loop Count: ",236
5.039312,"messages","Loop count 237"
5.04049,"messages","Back Left Encoder Voltage 0.000000"
5.040749,"messages","Back Right Encoder Voltage 0.000000"
5.041034,"messages","Back left Angle 1.721593"
5.041638,"messages","Back right Angle 0.681593"
5.041853,"messages","Front left Angle -0.821593"
5.042089,"messages","Front right Angle -2.201593"
5.042303,"messages","Voltage 0.000000"
5.10008,"messages","module 0 0.000000"
5.100396,"messages","module 1 0.000000"
5.100564,"messages","module 2 0.000000"
5.100715,"messages","module 3 0.000000"
5.101285,"NT:/SmartDashboard/fieldOrientedFlag",true
5.101388,"NT:/SmartDashboard/Left Stick Y",0
5.101406,"NT:/SmartDashboard/Left Stick X",0
5.10143,"NT:/SmartDashboard/Drive Angle",0
5.10145,"NT:/SmartDashboard/vxSpeed",0
5.10146,"NT:/SmartDashboard/vySpeed",0
5.103704,"NT:/SmartDashboard/Loop Count: ",237
5.103755,"messages","Loop count 238"
5.103955,"messages","Back Left Encoder Voltage 0.000000"
5.104192,"messages","Back Right Encoder Voltage 0.000000"
5.104342,"messages","Back left Angle 1.721593"
5.10448,"messages","Back right Angle 0.681593"
5.104632,"messages","Front left Angle -0.821593"
5.104772,"messages","Front right Angle -2.201593"
5.104929,"messages","Voltage 0.000000"
5.105223,"messages","module 0 0.000000"
5.105367,"messages","module 1 0.000000"
5.10549,"messages","module 2 0.000000"
5.105638,"messages","module 3 0.000000"
5.106019,"NT:/SmartDashboard/Loop Count: ",238
5.106056,"messages","Loop count 239"
5.106201,"messages","Back Left Encoder Voltage 0.000000"
5.106349,"messages","Back Right Encoder Voltage 0.000000"
5.10651,"messages","Back left Angle 1.721593"
5.106646,"messages","Back right Angle 0.681593"
5.106776,"messages","Front left Angle -0.821593"
5.107053,"messages","Front right Angle -2.201593"
5.107535,"messages","Voltage 0.000000"
5.108995,"messages","module 0 0.000000"
5.109774,"messages","module 1 0.000000"
5.110306,"messages","module 2 0.000000"
5.110593,"messages","module 3 0.000000"
5.111003,"NT:/SmartDashboard/Loop Count: ",239
5.111042,"messages","Loop count 240"
5.111236,"messages","Back Left Encoder Voltage 0.000000"
5.111447,"messages","Back Right Encoder Voltage 0.000000"
5.111596,"messages","Back left Angle 1.721593"
5.111784,"messages","Back right Angle 0.681593"
5.111971,"messages","Front left Angle -0.821593"
5.112138,"messages","Front right Angle -2.201593"
5.112325,"messages","Voltage 0.000000"
5.112675,"messages","module 0 0.000000"
5.112833,"messages","module 1 0.000000"
5.113014,"messages","module 2 0.000000"
5.113211,"messages","module 3 0.000000"
5.118895,"NT:/SmartDashboard/Loop Count: ",240
5.118988,"messages","Loop count 241"
5.119402,"messages","Back Left Encoder Voltage 0.000000"
5.120092,"messages","Back Right Encoder Voltage 0.000000"
5.120491,"messages","Back left Angle 1.721593"
5.12083,"messages","Back right Angle 0.681593"
5.121044,"messages","Front left Angle -0.821593"
5.121267,"messages","Front right Angle -2.201593"
5.121463,"messages","Voltage 0.000000"
5.122298,"messages","module 0 0.000000"
5.122567,"messages","module 1 0.000000"
5.122845,"messages","module 2 0.000000"
5.123469,"messages","module 3 0.000000"
5.139881,"NT:/SmartDashboard/Loop Count: ",241
5.139936,"messages","Loop count 242"
5.140166,"messages","Back Left Encoder Voltage 0.000000"
5.140329,"messages","Back Right Encoder Voltage 0.000000"
5.140494,"messages","Back left Angle 1.721593"
5.140662,"messages","Back right Angle 0.681593"
5.140875,"messages","Front left Angle -0.821593"
5.141041,"messages","Front right Angle -2.201593"
5.141239,"messages","Voltage 0.000000"
5.141956,"messages","module 0 0.000000"
5.142212,"messages","module 1 0.000000"
5.142414,"messages","module 2 0.000000"
5.142716,"messages","module 3 0.000000"
5.159893,"NT:/SmartDashboard/Loop Count: ",242
5.159966,"messages","Loop count 243"
5.160277,"messages","Back Left Encoder Voltage 0.000000"
5.160672,"messages","Back Right Encoder Voltage 0.000000"
5.161539,"messages","Back left Angle 1.721593"
5.162165,"messages","Back right Angle 0.681593"
5.162512,"messages","Front left Angle -0.821593"
5.162784,"messages","Front right Angle -2.201593"
5.163066,"messages","Voltage 0.000000"
5.16356,"messages","module 0 0.000000"
5.163957,"messages","module 1 0.000000"
5.164338,"messages","module 2 0.000000"
5.164688,"messages","module 3 0.000000"
5.179273,"NT:/SmartDashboard/Loop Count: ",243
5.17945,"messages","Loop count 244"
5.180129,"messages","Back Left Encoder Voltage 0.000000"
5.180352,"messages","Back Right Encoder Voltage 0.000000"
5.180532,"messages","Back left Angle 1.721593"
5.180732,"messages","Back right Angle 0.681593"
5.180949,"messages","Front left Angle -0.821593"
5.181111,"messages","Front right Angle -2.201593"
5.181237,"messages","Voltage 0.000000"
5.181528,"messages","module 0 0.000000"
5.181754,"messages","module 1 0.000000"
5.182118,"messages","module 2 0.000000"
5.182526,"messages","module 3 0.000000"
5.199076,"NT:/SmartDashboard/Loop Count: ",244
5.199199,"messages","Loop count 245"
5.199629,"messages","Back Left Encoder Voltage 0.000000"
5.199825,"messages","Back Right Encoder Voltage 0.000000"
5.200061,"messages","Back left Angle 1.721593"
5.200646,"messages","Back right Angle 0.681593"
5.200944,"messages","Front left Angle -0.821593"
5.201406,"messages","Front right Angle -2.201593"
5.201566,"messages","Voltage 0.000000"
5.201961,"messages","module 0 0.000000"
5.202215,"messages","module 1 0.000000"
5.202472,"messages","module 2 0.000000"
5.202677,"messages","module 3 0.000000"
5.219894,"NT:/SmartDashboard/Loop Count: ",245
5.219967,"messages","Loop count 246"
5.220584,"messages","Back Left Encoder Voltage 0.000000"
5.221516,"messages","Back Right Encoder Voltage 0.000000"
5.222484,"messages","Back left Angle 1.721593"
5.22341,"messages","Back right Angle 0.681593"
5.223672,"messages","Front left Angle -0.821593"
5.223867,"messages","Front right Angle -2.201593"
5.224075,"messages","Voltage 0.000000"
5.224539,"messages","module 0 0.000000"
5.224736,"messages","module 1 0.000000"
5.224962,"messages","module 2 0.000000"
5.225182,"messages","module 3 0.000000"
5.239257,"NT:/SmartDashboard/Loop Count: ",246
5.239476,"messages","Loop count 247"
5.240081,"messages","Back Left Encoder Voltage 0.000000"
5.240269,"messages","Back Right Encoder Voltage 0.000000"
5.240419,"messages","Back left Angle 1.721593"
5.240595,"messages","Back right Angle 0.681593"
5.240921,"messages","Front left Angle -0.821593"
5.24115,"messages","Front right Angle -2.201593"
5.241349,"messages","Voltage 0.000000"
5.2417,"messages","module 0 0.000000"
5.241952,"messages","module 1 0.000000"
5.242437,"messages","module 2 0.000000"
5.242833,"messages","module 3 0.000000"
5.260256,"NT:/SmartDashboard/Loop Count: ",247
5.260429,"messages","Loop count 248"
5.263477,"messages","Back Left Encoder Voltage 0.000000"
5.263721,"messages","Back Right Encoder Voltage 0.000000"
5.263868,"messages","Back left Angle 1.721593"
5.264015,"messages","Back right Angle 0.681593"
5.264157,"messages","Front left Angle -0.821593"
5.264304,"messages","Front right Angle -2.201593"
5.26448,"messages","Voltage 0.000000"
5.264903,"messages","module 0 0.000000"
5.265082,"messages","module 1 0.000000"
5.265226,"messages","module 2 0.000000"
5.265378,"messages","module 3 0.000000"
5.278885,"NT:/SmartDashboard/Loop Count: ",248
5.278954,"messages","Loop count 249"
5.279198,"messages","Back Left Encoder Voltage 0.000000"
5.279339,"messages","Back Right Encoder Voltage 0.000000"
5.279463,"messages","Back left Angle 1.721593"
5.279595,"messages","Back right Angle 0.681593"
5.279732,"messages","Front left Angle -0.821593"
5.279862,"messages","Front right Angle -2.201593"
5.279995,"messages","Voltage 0.000000"
5.280336,"messages","module 0 0.000000"
5.280523,"messages","module 1 0.000000"
5.280849,"messages","module 2 0.000000"
5.30185,"messages","module 3 0.000000"
5.311511,"NT:/SmartDashboard/Loop Count: ",249
5.311613,"messages","Loop count 250"
5.31202,"messages","Back Left Encoder Voltage 0.000000"
5.312225,"messages","Back Right Encoder Voltage 0.000000"
5.312415,"messages","Back left Angle 1.721593"
5.312592,"messages","Back right Angle 0.681593"
5.31277,"messages","Front left Angle -0.821593"
5.312971,"messages","Front right Angle -2.201593"
5.313136,"messages","Voltage 0.000000"
5.313485,"messages","module 0 0.000000"
5.313712,"messages","module 1 0.000000"
5.314327,"messages","module 2 0.000000"
5.314592,"messages","module 3 0.000000"
5.318943,"NT:/SmartDashboard/Loop Count: ",250
5.319007,"messages","Loop count 251"
5.319313,"messages","Back Left Encoder Voltage 0.000000"
5.319494,"messages","Back Right Encoder Voltage 0.000000"
5.319661,"messages","Back left Angle 1.721593"
5.319813,"messages","Back right Angle 0.681593"
5.319982,"messages","Front left Angle -0.821593"
5.320114,"messages","Front right Angle -2.201593"
5.320306,"messages","Voltage 0.000000"
5.320604,"messages","module 0 0.000000"
5.320747,"messages","module 1 0.000000"
5.320921,"messages","module 2 0.000000"
5.321088,"messages","module 3 0.000000"
5.343976,"NT:/SmartDashboard/Loop Count: ",251
5.344281,"messages","Loop count 252"
5.345677,"messages","Back Left Encoder Voltage 0.000000"
5.346474,"messages","Back Right Encoder Voltage 0.000000"
5.34669,"messages","Back left Angle 1.721593"
5.346869,"messages","Back right Angle 0.681593"
5.347115,"messages","Front left Angle -0.821593"
5.347296,"messages","Front right Angle -2.201593"
5.347533,"messages","Voltage 0.000000"
5.348017,"messages","module 0 0.000000"
5.356846,"messages","module 1 0.000000"
5.357547,"messages","module 2 0.000000"
5.358161,"messages","module 3 0.000000"
5.359229,"NT:/SmartDashboard/Loop Count: ",252
5.359305,"messages","Loop count 253"
5.359779,"messages","Back Left Encoder Voltage 0.000000"
5.360572,"messages","Back Right Encoder Voltage 0.000000"
5.361002,"messages","Back left Angle 1.721593"
5.361277,"messages","Back right Angle 0.681593"
5.362622,"messages","Front left Angle -0.821593"
5.363452,"messages","Front right Angle -2.201593"
5.363799,"messages","Voltage 0.000000"
5.364343,"messages","module 0 0.000000"
5.364848,"messages","module 1 0.000000"
5.365364,"messages","module 2 0.000000"
5.365584,"messages","module 3 0.000000"
5.380136,"NT:/SmartDashboard/Loop Count: ",253
5.380342,"messages","Loop count 254"
5.380684,"messages","Back Left Encoder Voltage 0.000000"
5.380836,"messages","Back Right Encoder Voltage 0.000000"
5.380999,"messages","Back left Angle 1.721593"
5.381155,"messages","Back right Angle 0.681593"
5.381377,"messages","Front left Angle -0.821593"
5.381707,"messages","Front right Angle -2.201593"
5.381854,"messages","Voltage 0.000000"
5.382144,"messages","module 0 0.000000"
5.382262,"messages","module 1 0.000000"
5.38239,"messages","module 2 0.000000"
5.382513,"messages","module 3 0.000000"
5.398928,"NT:/SmartDashboard/Loop Count: ",254
5.399034,"messages","Loop count 255"
5.399378,"messages","Back Left Encoder Voltage 0.000000"
5.399691,"messages","Back Right Encoder Voltage 0.000000"
5.400087,"messages","Back left Angle 1.721593"
5.400321,"messages","Back right Angle 0.681593"
5.400518,"messages","Front left Angle -0.821593"
5.400815,"messages","Front right Angle -2.201593"
5.401463,"messages","Voltage 0.000000"
5.402423,"messages","module 0 0.000000"
5.402632,"messages","module 1 0.000000"
5.402763,"messages","module 2 0.000000"
5.40291,"messages","module 3 0.000000"
5.419985,"NT:/SmartDashboard/Loop Count: ",255
5.420036,"messages","Loop count 256"
5.420541,"messages","Back Left Encoder Voltage 0.000000"
5.420727,"messages","Back Right Encoder Voltage 0.000000"
5.420896,"messages","Back left Angle 1.721593"
5.421113,"messages","Back right Angle 0.681593"
5.421393,"messages","Front left Angle -0.821593"
5.421895,"messages","Front right Angle -2.201593"
5.422128,"messages","Voltage 0.000000"
5.422482,"messages","module 0 0.000000"
5.422632,"messages","module 1 0.000000"
5.42276,"messages","module 2 0.000000"
5.42293,"messages","module 3 0.000000"
5.433447,"systemTime",2022-10-02 17:32:09.147024
5.439074,"NT:/SmartDashboard/Loop Count: ",256
5.439168,"messages","Loop count 257"
5.439495,"messages","Back Left Encoder Voltage 0.000000"
5.439687,"messages","Back Right Encoder Voltage 0.000000"
5.439875,"messages","Back left Angle 1.721593"
5.440504,"messages","Back right Angle 0.681593"
5.440696,"messages","Front left Angle -0.821593"
5.4409,"messages","Front right Angle -2.201593"
5.441079,"messages","Voltage 0.000000"
5.442116,"messages","module 0 0.000000"
5.442404,"messages","module 1 0.000000"
5.442588,"messages","module 2 0.000000"
5.442769,"messages","module 3 0.000000"
5.458919,"NT:/SmartDashboard/Loop Count: ",257
5.458983,"messages","Loop count 258"
5.459294,"messages","Back Left Encoder Voltage 0.000000"
5.459505,"messages","Back Right Encoder Voltage 0.000000"
5.459685,"messages","Back left Angle 1.721593"
5.459873,"messages","Back right Angle 0.681593"
5.460029,"messages","Front left Angle -0.821593"
5.460168,"messages","Front right Angle -2.201593"
5.46031,"messages","Voltage 0.000000"
5.460622,"messages","module 0 0.000000"
5.460765,"messages","module 1 0.000000"
5.461168,"messages","module 2 0.000000"
5.461355,"messages","module 3 0.000000"
5.479109,"NT:/SmartDashboard/Loop Count: ",258
5.479163,"messages","Loop count 259"
5.479397,"messages","Back Left Encoder Voltage 0.000000"
5.479548,"messages","Back Right Encoder Voltage 0.000000"
5.479675,"messages","Back left Angle 1.721593"
5.479803,"messages","Back right Angle 0.681593"
5.479963,"messages","Front left Angle -0.821593"
5.480104,"messages","Front right Angle -2.201593"
5.480223,"messages","Voltage 0.000000"
5.480458,"messages","module 0 0.000000"
5.480578,"messages","module 1 0.000000"
5.480704,"messages","module 2 0.000000"
5.480844,"messages","module 3 0.000000"
5.498932,"NT:/SmartDashboard/Loop Count: ",259
5.498996,"messages","Loop count 260"
5.499264,"messages","Back Left Encoder Voltage 0.000000"
5.499418,"messages","Back Right Encoder Voltage 0.000000"
5.499544,"messages","Back left Angle 1.721593"
5.499675,"messages","Back right Angle 0.681593"
5.499803,"messages","Front left Angle -0.821593"
5.499934,"messages","Front right Angle -2.201593"
5.500061,"messages","Voltage 0.000000"
5.500313,"messages","module 0 0.000000"
5.500436,"messages","module 1 0.000000"
5.500557,"messages","module 2 0.000000"
5.500687,"messages","module 3 0.000000"
5.519012,"NT:/SmartDashboard/Loop Count: ",260
5.519092,"messages","Loop count 261"
5.519493,"messages","Back Left Encoder Voltage 0.000000"
5.519726,"messages","Back Right Encoder Voltage 0.000000"
5.520007,"messages","Back left Angle 1.721593"
5.520432,"messages","Back right Angle 0.681593"
5.520618,"messages","Front left Angle -0.821593"
5.520901,"messages","Front right Angle -2.201593"
5.52106,"messages","Voltage 0.000000"
5.521375,"messages","module 0 0.000000"
5.521502,"messages","module 1 0.000000"
5.521624,"messages","module 2 0.000000"
5.521771,"messages","module 3 0.000000"
5.538978,"NT:/SmartDashboard/Loop Count: ",261
5.539028,"messages","Loop count 262"
5.53927,"messages","Back Left Encoder Voltage 0.000000"
5.53946,"messages","Back Right Encoder Voltage 0.000000"
5.539745,"messages","Back left Angle 1.721593"
5.540165,"messages","Back right Angle 0.681593"
5.540319,"messages","Front left Angle -0.821593"
5.540451,"messages","Front right Angle -2.201593"
5.540562,"messages","Voltage 0.000000"
5.540872,"messages","module 0 0.000000"
5.54101,"messages","module 1 0.000000"
5.541146,"messages","module 2 0.000000"
5.541289,"messages","module 3 0.000000"
5.558868,"NT:/SmartDashboard/Loop Count: ",262
5.558996,"messages","Loop count 263"
5.559482,"messages","Back Left Encoder Voltage 0.000000"
5.559661,"messages","Back Right Encoder Voltage 0.000000"
5.55983,"messages","Back left Angle 1.721593"
5.56015,"messages","Back right Angle 0.681593"
5.560557,"messages","Front left Angle -0.821593"
5.560924,"messages","Front right Angle -2.201593"
5.561061,"messages","Voltage 0.000000"
5.561362,"messages","module 0 0.000000"
5.561489,"messages","module 1 0.000000"
5.561608,"messages","module 2 0.000000"
5.561734,"messages","module 3 0.000000"
5.579028,"NT:/SmartDashboard/Loop Count: ",263
5.579085,"messages","Loop count 264"
5.57966,"messages","Back Left Encoder Voltage 0.000000"
5.579937,"messages","Back Right Encoder Voltage 0.000000"
5.580082,"messages","Back left Angle 1.721593"
5.580236,"messages","Back right Angle 0.681593"
5.580455,"messages","Front left Angle -0.821593"
